baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2.7239086669253476,-0.15780041967165,0.7386248904955619,-0.1576575321710964,0.8747266662986468,NA
297.6197230858121,-0.8771363723840283,0.6712084868044241,-1.362645248077063,NA,NA
961.7354781730334,-0.07564523547753987,0.3428069082918366,-0.22101586641509086,0.8250800788409294,0.932337158125055
1843.459421672372,-0.3764151195602844,0.39839860865465115,-0.9454867014277321,0.34441045698501976,0.6749552733072434
1913.2512123142035,0.44509619603112105,0.41564245375448605,1.0707512462665698,0.28428129374348315,0.6251296467410088
712.7917831560247,-1.7824915560051489,0.6707065775017843,-2.758978631488107,0.0057982326240222475,0.13035544670392185
7.805424803770081,-1.3632848987506614,0.744199477995913,-2.0549751624614427,0.03988140377416157,0.28651514392470423
753.3238882554514,0.7716764610758974,0.5280580419389896,1.4483728135793064,0.14751281379281078,0.4794059399780289
241.4854613768153,0.8870919674868524,0.6388995652984706,1.3463119575789548,0.17820193110301047,0.5205188678918093
1167.53145046142,0.9636733647232308,0.4711312199431462,2.0381855603795924,0.041531379011194504,0.2901176324888607
7.466124988695626,-0.3358037783076747,0.6404287197601554,-0.5244861958268336,0.5999404185635158,0.8271504082871701
90.46791466689649,0.36967259916992584,0.568709220252787,0.6453029695019868,0.5187308687344433,0.782815852048905
1448.3490472631042,0.40095265731327007,0.3164275405952319,1.2666545342466486,0.2052788436684847,0.5518761912907677
69.89386351168179,-0.8930871664613558,0.49908518774982763,-1.7702093574426907,0.07669227109023648,0.3694757236405286
371.48206779775524,-0.9575214884777349,0.6299811250045513,-1.5302539065138059,0.12595389277776822,0.45234334976331253
11.50243887840924,0.4823632190330196,0.620788201055873,0.7735463683072061,0.43919909824233194,0.7347989017598648
2658.7212682626523,0.250710438444431,0.3697731994044501,0.6775187433779287,0.49807688195608174,0.7709759118457474
1653.757331855205,-0.11725077715595546,0.3373474633613272,-0.34773172873416197,0.7280416658816206,0.8917136518116863
457.130658350395,-0.2714308933923207,0.2928383769056368,-0.9268236489185299,0.35401810418797514,0.6800938048195898
5093.233023016501,1.0018869040163847,0.4233737219850293,2.3582311955300974,0.018362252936294947,0.214753838268903
7.134798691673963,1.7280206780736156,0.6423714971286196,2.586158494304367,0.009705229147858648,0.16290816422702462
63.73792693881722,-0.6267968239837937,0.494393904432954,-1.261352894675224,0.20718173175590476,0.5544383616926895
27.356452778408233,-0.4038408599795459,0.5860316988589118,-0.6760342372795949,0.49901890787677683,0.7711546849673421
2.939877866948133,1.69618143936966,0.7363879098669766,2.109545882798022,0.034897489930469115,NA
1.2445529498504015,-0.2787247096114746,0.5904212414080409,-0.32164754567438353,0.7477197200824293,NA
22.8478008049435,-0.7480786543358475,0.5109123173697829,-1.4556640079939311,0.1454855241588018,0.4779481838377626
2.4020241684852564,-1.2282621865246632,0.5620157820589986,-1.6242296758472246,0.104326799591409,NA
101.43425481557844,0.614487880314159,0.5048937081404294,1.2071408383090814,0.22737790977598898,0.5731266734653648
17.61429005162296,0.013148417897759402,0.5832215300579484,0.027419208043528626,0.9781253782043602,0.9939785679030154
2.811771130414112,1.480067382555815,0.7368415153047372,1.9397907506596093,0.05240512518606666,NA
301.4786312519274,-0.3771262276945017,0.5941722305796432,-0.639864070709378,0.5222609741953972,0.7849689712836174
1543.9247505180535,0.42522843827380535,0.42013953626168987,1.008940397553203,0.31300321955027144,0.6491568803805237
684.1197918212839,-0.4565613718056379,0.25372540258824794,-1.7998640526981444,0.07188210697443911,0.35912185171165567
721.4718741611877,0.48202841157412857,0.29987305959047744,1.6069944707304835,0.10805558104428657,0.4267337867272778
70.10173252127508,-0.38492737074139316,0.4103947195685847,-0.9381840657434839,0.34814982563542657,0.6779785487903612
517.0685723172428,0.015733045434608656,0.2251700881634129,0.07001203170107435,0.944184083225451,0.9807076981364803
14.267070992202811,-0.7359133101343709,0.6201091395884669,-1.2367845820809145,0.21616706748457354,0.5624203070958147
398.3100775887773,-0.8909489758504701,0.5395454894558585,-1.6568932769429956,0.09754105385977246,0.4068813856237007
1012.0172629862253,0.2617448434910707,0.4645210975364265,0.5637731258154127,0.5729085435052408,0.8117291892033252
1530.2228538152108,-0.19060024173799905,0.31524309610670836,-0.6048971826520899,0.5452473152497909,0.7965277846472676
17003.003536364708,-0.0400217897283484,0.42468317722758986,-0.09426150396811799,0.9249014290964467,0.9745150009565046
747.6502583674838,-0.14367154990202358,0.3559525867303249,-0.40379190870115284,0.6863657469748787,0.87215422802528
1.2952004816830927,0,0.6094551843315712,0,1,NA
22.686716743580753,-0.09592446211047811,0.7028705958047448,-0.12679638312681896,0.8991015584796482,0.9655036494089912
46.002318141100695,-1.3661992800781166,0.6199693163456707,-2.260304573600498,0.02380235432705944,0.23194286622845933
1959.4855333485395,0.502029138313858,0.31721993977304863,1.58188377116685,0.11367610641424553,0.4355638902853843
471.88973331309694,-1.1153656502788039,0.6027742423460861,-1.8688874141089702,0.06163847970657428,0.33782604990211834
633.0620832355829,-0.7491691336830882,0.46770625268102606,-1.60480621722747,0.10853645732406515,0.4277276227385545
239.10737857801985,-0.631631413175946,0.38672707757961644,-1.6338151533671734,0.10229766953109219,0.4158768003159434
49.551031167163714,-0.1351419555122182,0.5558553484974994,-0.24174801502181403,0.8089754221749395,0.9244017990070037
6.313193942149287,0.8874626381543862,0.6552988058031478,1.3413169692797746,0.1798175625976762,0.5230591405410339
143.04644928169117,0.07574398321148985,0.3459207058058148,0.21928074457597854,0.8264313605078701,0.9333660005549733
1367.8082640791933,-0.2324936261353339,0.315330957453393,-0.7375149924770613,0.460809229327022,0.7472258696935382
1525.18785563154,-0.032405998454213415,0.3618937800484914,-0.08947880389821153,0.9287013980436949,0.9759397433833698
1431.2349013616913,-0.05414863720203841,0.4808749384369761,-0.11240952845991001,0.9104987005947139,0.970049754665952
